profile_name,system_name,run_number,player_died,survival_time,score,health_remaining,hits_taken,deaths,initial_difficulty,final_difficulty,average_difficulty,min_difficulty,max_difficulty,difficulty_changes,time_in_target_range,target_range_percentage,profile_speed,profile_reaction_time,profile_dodge_chance,profile_mistake_chance,profile_detection_radius,profile_dodge_duration,profile_strafe_weight,profile_retreat_weight
inconsistent,rl_based,38,false,60,600,66,4,0,5,5,5,5,5,0,31.08,51.79,146.32,0.27,0.57,0.12,195.68,0.88,0.71,0.38
beginner,rl_based,39,true,40.95,409,0,13,1,5,2,4.23,2,5,3,11.34,27.7,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,40,false,60,600,49,6,0,5,4,4.68,4,5,1,22.16,36.93,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,41,false,60,600,3.6,12,0,5,2,4.27,2,5,3,27.61,46.01,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,42,true,39.85,398,0,13,1,5,3,3.89,3,5,2,17.5,43.91,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,43,false,60,600,66.7,4,0,5,4,4.25,4,5,1,45.63,76.05,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,44,false,60,599,41.9,7,0,5,3,4.01,3,5,2,48.01,80.01,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,45,false,60,600,4.3,12,0,5,2,3.34,2,5,3,24.45,40.75,139.57,0.63,0.36,0.39,140.6,0.61,0.64,0.23
inconsistent,rl_based,46,false,60,600,40.5,7,0,5,4,4.67,4,5,1,43.23,72.06,185.79,0.39,0.43,0.21,250.78,0.81,0.75,0.27
skilled,rl_based,47,true,43.83,438,0,12,1,5,4,4.93,4,5,1,16.94,38.65,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,48,true,47.37,473,0,12,1,5,4,4.96,4,5,1,25.33,53.48,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,49,false,60,601,7.2,11,0,5,3,4.77,3,5,2,32.93,54.89,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,50,false,60,600,42.6,7,0,5,4,4.17,4,5,1,52.83,88.06,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,51,true,38.05,380,0,13,1,5,3,4.59,3,5,2,18.13,47.65,140.87,0.62,0.38,0.38,143.41,0.62,0.64,0.23
intermediate,rl_based,52,false,60,600,15,10,0,5,4,4.93,4,5,1,29.34,48.9,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,53,false,60,600,41.9,7,0,5,4,4.42,4,5,1,38.7,64.5,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,54,true,47.85,478,0,14,1,5,2,3.17,2,5,3,36.14,75.52,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,55,false,60,600,6.4,12,0,5,2,3.68,2,5,3,28.43,47.39,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,56,true,40.27,402,0,13,1,5,2,4,2,5,3,11.07,27.5,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,57,false,60,600,49,6,0,5,4,4.84,4,5,1,41.48,69.14,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,58,false,60,600,66.7,4,0,5,4,4.25,4,5,1,44.03,73.39,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,59,false,60,600,43.3,7,0,5,3,3.76,3,5,2,42.28,70.47,144.75,0.27,0.73,0.15,249.6,0.76,0.74,0.24
inconsistent,rl_based,60,false,60,600,2.1,13,0,5,2,2.76,2,5,3,25.73,42.89,187.1,0.63,0.39,0.32,183.99,0.82,0.75,0.32
intermediate,rl_based,61,false,60,600,58.9,5,0,5,3,3.76,3,5,2,38.28,63.81,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,62,false,60,600,5.6,13,0,5,2,2.92,2,5,3,42.48,70.8,155.26,0.33,0.48,0.22,218.65,0.64,0.84,0.36
skilled,rl_based,63,false,60,600,23.5,9,0,5,4,4.93,4,5,1,35.46,59.11,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,64,false,60,600,19.9,10,0,5,2,3.68,2,5,3,33.01,55.01,143.7,0.59,0.4,0.37,149.5,0.63,0.65,0.24
beginner,rl_based,65,true,49.93,499,0,14,1,5,2,3.52,2,5,3,30.53,61.15,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,66,false,60,600,25.6,9,0,5,2,3.77,2,5,3,23.61,39.35,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,67,false,60,600,57.5,5,0,5,4,4.5,4,5,1,39.12,65.19,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,68,true,56.87,568,0,13,1,5,3,4.34,3,5,2,28.67,50.42,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,69,false,60,599,19.9,10,0,5,2,4.03,2,5,3,37.74,62.9,183.42,0.35,0.51,0.14,187.58,0.63,0.62,0.2
intermediate,rl_based,70,false,60,600,50.4,6,0,5,4,4.25,4,5,1,47.08,78.47,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,71,false,60,600,66,4,0,5,3,3.59,3,5,2,44.03,73.39,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,72,false,60,599,49,6,0,5,4,4.67,4,5,1,23.07,38.44,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,73,true,47.28,472,0,14,1,5,2,3.39,2,5,3,12.8,27.07,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,74,false,60,600,23.5,9,0,5,4,4.93,4,5,1,30.14,50.23,173.95,0.52,0.79,0.09,233.09,0.62,0.85,0.37
improving,rl_based,75,false,60,599,2.9,12,0,5,2,4.1,2,5,3,31.07,51.79,146.09,0.58,0.42,0.35,154.65,0.65,0.66,0.25
inconsistent,rl_based,76,false,60,600,18.4,11,0,5,2,2.92,2,5,3,34.85,58.08,158.35,0.56,0.4,0.32,243.04,0.68,0.84,0.33
skilled,rl_based,77,false,60,600,66.7,4,0,5,4,4.25,4,5,1,45.74,76.23,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,78,false,60,600,19.9,10,0,5,2,3.94,2,5,3,40.31,67.18,164.02,0.39,0.67,0.08,194.3,0.68,0.74,0.42
skilled,rl_based,79,false,60,600,66,4,0,5,4,4.25,4,5,1,46.04,76.74,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,80,true,58.15,581,0,14,1,5,2,3.31,2,5,3,30.13,51.82,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,81,true,39.27,392,0,14,1,5,2,3.15,2,5,3,12.14,30.92,130,0.7,0.28,0.45,120,0.55,0.6,0.2
improving,rl_based,82,false,60,600,32,8,0,5,5,5,5,5,0,30.27,50.44,147.61,0.56,0.43,0.34,157.93,0.66,0.67,0.25
improving,rl_based,83,false,60,600,27,9,0,5,2,3.44,2,5,3,25.6,42.66,147.83,0.56,0.44,0.34,158.39,0.66,0.67,0.25
inconsistent,rl_based,84,false,60,600,49,6,0,5,5,5,5,5,0,31.5,52.5,157.57,0.3,0.75,0.2,252.04,0.9,0.71,0.24
improving,rl_based,85,false,60,600,41.9,7,0,5,4,4.34,4,5,1,45.2,75.34,148.26,0.56,0.44,0.34,159.33,0.66,0.67,0.26
beginner,rl_based,86,true,45.15,451,0,14,1,5,2,3.24,2,5,3,13.47,29.82,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,87,true,56.32,563,0,14,1,5,2,3.08,2,5,3,21.77,38.65,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,88,false,60,599,42.6,7,0,5,3,3.76,3,5,2,44.94,74.9,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,89,false,60,600,52.5,6,0,5,3,3.76,3,5,2,27.07,45.12,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,90,false,60,599,40.5,7,0,5,5,5,5,5,0,21.2,35.33,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,91,false,60,601,10.6,12,0,5,2,3.43,2,5,3,24.67,41.11,149.57,0.55,0.45,0.33,162.14,0.67,0.68,0.26
inconsistent,rl_based,92,false,60,600,27.6,8,0,5,5,5.34,5,6,2,29.99,49.99,185.04,0.61,0.68,0.36,227.5,0.74,0.84,0.25
improving,rl_based,93,false,60,600,4.9,13,0,5,2,2.68,2,5,3,21.46,35.77,150,0.55,0.46,0.33,163.08,0.67,0.68,0.26
intermediate,rl_based,94,false,60,600,51.1,6,0,5,3,3.42,3,5,2,49.64,82.73,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,95,false,60,600,11.4,11,0,5,2,3.68,2,5,3,18.13,30.22,167.59,0.63,0.64,0.15,234.06,0.93,0.67,0.34
improving,rl_based,96,false,60,600,28.4,9,0,5,3,3.59,3,5,2,42.82,71.37,150.65,0.54,0.46,0.33,164.48,0.68,0.68,0.26
beginner,rl_based,97,true,35.73,357,0,14,1,5,2,3.13,2,5,3,10.16,28.43,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,98,false,60,600,49.7,6,0,5,4,4.42,4,5,1,41.35,68.92,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,99,false,60,600,32,8,0,5,4,4.84,4,5,1,35.35,58.91,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,100,false,60,600,5.7,12,0,5,2,3.43,2,5,3,25.47,42.46,163.29,0.6,0.56,0.38,197.72,0.94,0.74,0.42
skilled,rl_based,101,false,60,600,32,8,0,5,3,4.1,3,5,2,37.61,62.68,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,102,false,60,600,49,6,0,5,4,4.51,4,5,1,46.28,77.14,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,103,false,60,600,43.3,7,0,5,3,3.67,3,5,2,49.39,82.32,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,104,false,60,599,22.7,10,0,5,2,3.68,2,5,3,37.47,62.45,152.39,0.53,0.48,0.32,168.23,0.69,0.69,0.27
skilled,rl_based,105,false,60,600,40.5,7,0,5,4,4.93,4,5,1,29.35,48.92,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,106,false,60,599,24.1,10,0,5,2,3.27,2,5,3,44.27,73.79,147.16,0.53,0.45,0.07,151.76,0.74,0.71,0.34
improving,rl_based,107,true,34.05,340,0,14,1,5,2,3.49,2,5,3,14.97,43.95,153.04,0.52,0.48,0.31,169.63,0.69,0.69,0.27
improving,rl_based,108,false,60,600,50.4,6,0,5,4,4.17,4,5,1,51.51,85.85,153.26,0.52,0.48,0.31,170.1,0.69,0.69,0.27
beginner,rl_based,109,true,36.37,363,0,13,1,5,2,4.22,2,5,3,18.96,52.13,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,110,false,60,600,5,12,0,5,2,3.77,2,5,3,32.94,54.9,181.08,0.39,0.58,0.18,170.23,0.94,0.78,0.21
beginner,rl_based,111,true,40.62,406,0,13,1,5,2,3.87,2,5,3,13.78,33.94,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,112,false,60,599,7.1,12,0,5,2,3.6,2,5,3,33.33,55.55,185.11,0.62,0.38,0.07,199.74,0.65,0.81,0.36
improving,rl_based,113,false,60,600,5.7,12,0,5,2,3.1,2,5,3,12.67,21.11,154.35,0.51,0.49,0.3,172.44,0.7,0.69,0.27
beginner,rl_based,114,false,60,600,24.1,10,0,5,2,3.6,2,5,3,31.12,51.87,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,115,true,42.5,424,0,14,1,5,2,3.54,2,5,3,18.02,42.41,192.85,0.62,0.37,0.38,180.57,0.78,0.62,0.3
skilled,rl_based,116,false,60,600,57.5,5,0,5,4,4.59,4,5,1,28.66,47.76,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,117,true,42.22,422,0,14,1,5,2,3.08,2,5,3,19.89,47.12,155.22,0.51,0.5,0.3,174.31,0.71,0.7,0.28
inconsistent,rl_based,118,false,60,600,25.6,9,0,5,4,4.5,4,5,1,28.3,47.16,180.88,0.39,0.8,0.21,209.47,0.7,0.7,0.32
beginner,rl_based,119,false,60,600,13.5,11,0,5,2,3.18,2,5,3,20.4,34,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,120,false,60,600,12.1,11,0,5,2,3.77,2,5,3,33.87,56.46,148.73,0.55,0.44,0.15,176.48,0.92,0.82,0.3
beginner,rl_based,121,false,60,600,12,12,0,5,2,3.01,2,5,3,36.96,61.61,130,0.7,0.28,0.45,120,0.55,0.6,0.2
improving,rl_based,122,false,60,600,14.2,11,0,5,2,3.43,2,5,3,26.17,43.62,156.3,0.5,0.51,0.29,176.66,0.71,0.7,0.28
intermediate,rl_based,123,false,60,600,29.8,9,0,5,2,3.51,2,5,3,37.36,62.26,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,124,false,60,600,49,6,0,5,5,5,5,5,0,17.21,28.68,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,125,false,60,600,34.1,8,0,5,4,4.51,4,5,1,44.3,73.83,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,126,false,60,599,8.5,12,0,5,2,3.77,2,5,3,27.2,45.33,167.99,0.35,0.44,0.16,152.15,0.79,0.74,0.22
inconsistent,rl_based,127,false,60,600,11.3,12,0,5,2,3.26,2,5,3,34.16,56.93,154.76,0.51,0.37,0.11,250.11,0.9,0.75,0.33
intermediate,rl_based,128,false,60,600,42.6,7,0,5,3,4.09,3,5,2,33.34,55.57,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,129,false,60,600,36.9,8,0,5,3,3.42,3,5,2,50.68,84.47,157.83,0.49,0.52,0.28,179.93,0.72,0.71,0.29
beginner,rl_based,130,true,60,600,0,13,1,5,2,3.94,2,5,3,40.54,67.57,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,131,true,38,379,0,13,1,5,2,4,2,5,3,14.73,38.76,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,132,false,60,600,19.2,10,0,5,2,4.36,2,5,3,22.66,37.76,172.79,0.6,0.63,0.22,186.39,0.67,0.81,0.29
inconsistent,rl_based,133,false,60,600,3.6,12,0,5,2,4.03,2,5,3,19.35,32.25,143.16,0.41,0.49,0.31,200.83,0.73,0.82,0.35
intermediate,rl_based,134,false,60,600,57.5,5,0,5,4,4.34,4,5,1,42.28,70.47,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,135,false,60,600,4.2,13,0,5,2,3.26,2,5,3,16.85,28.09,159.13,0.48,0.54,0.28,182.74,0.73,0.71,0.29
beginner,rl_based,136,false,60,600,1.4,13,0,5,2,2.76,2,5,3,14.14,23.57,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,137,false,60,600,50.4,6,0,5,4,4.25,4,5,1,46.31,77.19,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,138,true,59.72,597,0,12,1,5,5,5,5,5,0,18.16,30.41,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,139,false,60,600,43.3,7,0,5,4,4.17,4,5,1,50.28,83.8,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,140,false,60,600,32,8,0,5,5,5,5,5,0,38.71,64.52,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,141,true,50.95,509,0,13,1,5,2,3.68,2,5,3,19.87,38.99,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,142,false,60,600,32,8,0,5,4,4.84,4,5,1,33.97,56.61,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,143,false,60,600,34.8,8,0,5,3,3.68,3,5,2,45.21,75.34,139.48,0.65,0.74,0.1,256.51,0.88,0.82,0.4
inconsistent,rl_based,144,false,60,600,19.9,10,0,5,2,4.11,2,5,3,33.46,55.77,151,0.32,0.75,0.28,169.73,0.83,0.7,0.43
improving,rl_based,145,false,60,600,10.7,11,0,5,2,3.6,2,5,3,33.73,56.22,161.3,0.46,0.55,0.26,187.42,0.74,0.72,0.3
improving,rl_based,146,false,60,600,24.1,10,0,5,3,3.59,3,5,2,37.21,62.01,161.52,0.46,0.56,0.26,187.89,0.74,0.72,0.3
inconsistent,rl_based,147,false,60,600,27.7,9,0,5,2,3.52,2,5,3,41.5,69.16,160.81,0.43,0.54,0.22,200.43,0.62,0.7,0.38
beginner,rl_based,148,true,38.17,381,0,14,1,5,2,2.92,2,5,3,22.27,58.34,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,149,false,60,600,58.2,5,0,5,4,4.42,4,5,1,36.3,60.5,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,150,false,60,600,58.2,5,0,5,4,4.25,4,5,1,48.55,80.91,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,151,false,60,600,51.8,6,0,5,3,3.59,3,5,2,48.49,80.82,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,152,false,60,600,2.1,13,0,5,2,3.18,2,5,3,38.31,63.85,162.83,0.45,0.57,0.25,190.7,0.75,0.73,0.3
skilled,rl_based,153,false,60,600,25.6,9,0,5,2,4.1,2,5,3,32.8,54.66,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,154,false,60,600,49,6,0,5,5,5,5,5,0,25.61,42.68,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,155,false,60,600,7.7,13,0,5,2,2.75,2,5,3,21.74,36.24,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,156,false,60,600,14.1,12,0,5,2,2.59,2,5,3,27.48,45.8,159.6,0.58,0.55,0.15,224.75,0.87,0.69,0.31
beginner,rl_based,157,true,54.62,546,0,14,1,5,2,2.93,2,5,3,19.47,35.65,130,0.7,0.28,0.45,120,0.55,0.6,0.2
improving,rl_based,158,false,60,600,5.6,13,0,5,2,3.01,2,5,3,25.63,42.72,164.13,0.44,0.58,0.25,193.51,0.76,0.73,0.31
intermediate,rl_based,159,false,60,600,50.4,6,0,5,3,3.51,3,5,2,51.35,85.58,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,160,false,60,600,18.5,10,0,5,2,3.77,2,5,3,32.81,54.68,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,161,false,60,600,58.2,5,0,5,4,4.5,4,5,1,31.65,52.75,164.78,0.43,0.59,0.24,194.92,0.76,0.73,0.31
intermediate,rl_based,162,false,60,600,29.8,9,0,5,2,3.51,2,5,3,33.77,56.28,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,163,false,60,599,27.7,9,0,5,4,4.17,4,5,1,50.41,84.01,167.82,0.42,0.41,0.34,226.97,0.78,0.63,0.44
improving,rl_based,164,false,60,600,44,7,0,5,2,2.76,2,5,3,52.14,86.9,165.43,0.43,0.59,0.24,196.32,0.77,0.74,0.31
beginner,rl_based,165,true,30.75,307,0,14,1,5,2,3.82,2,5,3,16.41,53.35,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,166,false,60,600,83,2,0,5,4,4.17,4,5,1,0,0,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,167,false,60,600,34.8,8,0,5,3,3.84,3,5,2,44.18,73.63,189.21,0.33,0.43,0.33,200.14,0.8,0.63,0.21
beginner,rl_based,168,false,60,600,1.4,13,0,5,2,3.26,2,5,3,17.93,29.89,130,0.7,0.28,0.45,120,0.55,0.6,0.2
improving,rl_based,169,false,60,599,41.9,7,0,5,4,4.34,4,5,1,41.76,69.6,166.52,0.42,0.6,0.23,198.66,0.77,0.74,0.31
skilled,rl_based,170,false,60,600,51.1,6,0,5,4,4.17,4,5,1,48.84,81.41,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,171,false,60,600,24.9,9,0,5,4,4.51,4,5,1,34.12,56.87,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,172,false,60,600,18.5,10,0,5,2,4.19,2,5,3,33.96,56.6,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,173,false,60,599,57.5,5,0,5,4,4.25,4,5,1,47.12,78.53,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,174,false,60,600,57.5,5,0,5,5,5,5,5,0,15.06,25.1,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,175,true,33.03,330,0,14,1,5,2,2.91,2,5,3,13.71,41.51,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,176,false,60,600,51.1,6,0,5,3,3.76,3,5,2,42.99,71.65,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,177,true,42.93,429,0,14,1,5,2,3.65,2,5,3,17.09,39.81,130,0.7,0.28,0.45,120,0.55,0.6,0.2
improving,rl_based,178,false,60,600,8.6,11,0,5,2,4.28,2,5,3,32.24,53.73,168.48,0.4,0.62,0.22,202.88,0.79,0.75,0.32
