profile_name,system_name,run_number,player_died,survival_time,score,health_remaining,hits_taken,deaths,initial_difficulty,final_difficulty,average_difficulty,min_difficulty,max_difficulty,difficulty_changes,time_in_target_range,target_range_percentage,profile_speed,profile_reaction_time,profile_dodge_chance,profile_mistake_chance,profile_detection_radius,profile_dodge_duration,profile_strafe_weight,profile_retreat_weight
intermediate,rl_based,1,false,60,600,58.2,5,0,5,4,4.42,4,5,1,35.08,58.47,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,2,false,60,601,9.2,9,0,5,7,5.91,5,7,2,20.4,33.99,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,3,true,59.48,594,0,11,1,5,7,5.98,5,7,2,13.73,23.09,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,4,true,57.63,576,0,12,1,5,5,5,5,5,0,27.2,47.19,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,5,false,60,600,23.5,9,0,5,5,5,5,5,0,37.44,62.4,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,6,true,36.73,367,0,12,1,5,5,5,5,5,0,19.69,53.61,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,7,false,60,600,32,8,0,5,5,5,5,5,0,41.07,68.46,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,8,true,55.32,553,0,12,1,5,5,5,5,5,0,27.2,49.17,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,9,false,60,600,32,8,0,5,5,5,5,5,0,41.76,69.61,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,10,false,60,600,15,10,0,5,5,5,5,5,0,28.3,47.17,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,11,true,52.72,527,0,10,1,5,7,5.75,5,7,2,7.87,14.92,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,12,true,53.47,534,0,12,1,5,5,5,5,5,0,25.6,47.88,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,13,true,46.3,462,0,10,1,5,7,5.8,5,7,2,10.27,22.17,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,14,false,60,600,6.5,11,0,5,5,5,5,5,0,24.42,40.71,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,15,false,60,600,23.5,9,0,5,5,5,5,5,0,35.21,58.68,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,16,false,60,600,57.5,5,0,5,5,5,5,5,0,43.62,72.69,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,17,false,60,599,40.5,7,0,5,5,5,5,5,0,37.33,62.22,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,18,false,60,600,15,10,0,5,5,5,5,5,0,23.87,39.78,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,19,true,52.63,526,0,10,1,5,7,5.94,5,7,2,14,26.6,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,20,false,60,601,24.2,9,0,5,4,4.42,4,5,1,20.53,34.22,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,21,false,60,599,23.5,9,0,5,5,5,5,5,0,30.54,50.9,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,22,false,60,599,6.5,11,0,5,5,5,5,5,0,40.67,67.79,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,23,false,60,600,6.5,11,0,5,5,5,5,5,0,39.33,65.55,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,24,false,60,600,23.5,9,0,5,5,5,5,5,0,40,66.66,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,25,true,48.52,485,0,12,1,5,5,5,5,5,0,23.73,48.92,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,26,false,60,601,15,10,0,5,5,5,5,5,0,36,60,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,27,false,60,601,32,8,0,5,5,5,5,5,0,45.73,76.22,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,28,true,42.63,426,0,12,1,5,5,5,5,5,0,22.69,53.22,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,29,false,60,599,23.5,9,0,5,5,5,5,5,0,36.66,61.11,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,30,true,59.43,594,0,12,1,5,5,5,5,5,0,27.87,46.88,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,31,false,60,599,40.5,7,0,5,5,5,5,5,0,37.47,62.46,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,32,true,36.93,369,0,12,1,5,5,5,5,5,0,15.6,42.24,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,33,false,60,600,32,8,0,5,5,5,5,5,0,44.27,73.79,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,34,true,57.03,570,0,11,1,5,6,5.56,5,6,1,16.27,28.52,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,35,false,60,599,6.5,11,0,5,5,5,5,5,0,27.61,46.01,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,36,false,60,601,6.5,11,0,5,5,5,5,5,0,29.2,48.66,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,37,true,42.82,428,0,12,1,5,5,5,5,5,0,19.2,44.84,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,38,true,56.83,568,0,12,1,5,5,5,5,5,0,30,52.78,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,39,false,60,599,23.5,9,0,5,5,5,5,5,0,35.61,59.36,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,40,false,60,601,40.5,7,0,5,5,5,5,5,0,50.13,83.55,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,41,false,60,601,49,6,0,5,5,5,5,5,0,40.13,66.89,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,42,false,60,601,40.5,7,0,5,5,5,5,5,0,38.66,64.44,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,43,false,60,601,23.5,9,0,5,4,4.92,4,5,1,27.87,46.44,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,44,false,60,601,15,10,0,5,5,5,5,5,0,19.6,32.67,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,45,false,60,599,15,10,0,5,5,5,5,5,0,39.74,66.23,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,46,false,60,601,32,8,0,5,5,5,5,5,0,53.2,88.66,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,47,false,60,601,49,6,0,5,5,5,5,5,0,40.4,67.33,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,48,false,60,601,6.5,11,0,5,5,5,5,5,0,25.07,41.78,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,49,true,53.43,534,0,12,1,5,5,5,5,5,0,21.73,40.67,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,50,true,47.38,473,0,10,1,5,7,5.83,5,7,2,13.07,27.58,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,51,false,60,600,6.5,11,0,5,5,5,5,5,0,23.21,38.68,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,52,true,40.9,408,0,12,1,5,5,5,5,5,0,23.07,56.39,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,53,false,60,601,15,10,0,5,5,5,5,5,0,45.73,76.22,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,54,true,55,549,0,10,1,5,7,5.99,5,7,2,14.8,26.91,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,55,false,60,601,15,10,0,5,5,5,5,5,0,30.13,50.22,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,56,false,60,599,32,8,0,5,5,5,5,5,0,44.13,73.55,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,57,true,56.68,566,0,12,1,5,5,5,5,5,0,28.53,50.34,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,58,true,57.97,579,0,12,1,5,5,5,5,5,0,28,48.3,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,59,false,60,601,49,6,0,5,5,5,5,5,0,44.8,74.66,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,60,false,60,599,23.5,9,0,5,5,5,5,5,0,36.41,60.69,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,61,false,60,600,6.5,11,0,5,5,5,5,5,0,33.2,55.34,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,62,true,54.57,545,0,12,1,5,5,5,5,5,0,24.4,44.71,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,63,false,60,600,15,10,0,5,5,5,5,5,0,46.96,78.27,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,64,false,60,601,32,8,0,5,5,5,5,5,0,43.46,72.44,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,65,false,60,601,40.5,7,0,5,5,5,5,5,0,38.8,64.67,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,66,false,60,599,57.5,5,0,5,5,5,5,5,0,38.8,64.66,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,67,false,60,601,40.5,7,0,5,5,5,5,5,0,45.06,75.11,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,68,true,56.85,568,0,12,1,5,5,5,5,5,0,20,35.18,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,69,true,51.97,519,0,11,1,5,7,5.93,5,7,2,14.4,27.71,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,70,false,60,599,32,8,0,5,5,5,5,5,0,44.01,73.35,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,71,false,60,600,6.5,11,0,5,5,5,5,5,0,29.6,49.33,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,72,false,60,600,49,6,0,5,5,5,5,5,0,43.22,72.03,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,73,false,60,601,40.5,7,0,5,5,5,5,5,0,48.13,80.22,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,74,false,60,599,8.4,10,0,5,6,5.58,5,6,1,22.67,37.78,170,0.3,0.65,0.15,220,0.85,0.75,0.35
