profile_name,system_name,run_number,player_died,survival_time,score,health_remaining,hits_taken,deaths,initial_difficulty,final_difficulty,average_difficulty,min_difficulty,max_difficulty,difficulty_changes,time_in_target_range,target_range_percentage,profile_speed,profile_reaction_time,profile_dodge_chance,profile_mistake_chance,profile_detection_radius,profile_dodge_duration,profile_strafe_weight,profile_retreat_weight
intermediate,rl_based,1,true,50.87,508,0,12,1,5,4,5,4,5,1,28.84,56.69,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,2,false,60,600,15,10,0,5,5,5,5,5,0,24.58,40.97,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,3,false,60,601,3.6,12,0,5,2,3.85,2,5,3,17.6,29.33,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,4,false,60,601,44.6,6,0,5,5,5.34,5,6,2,29.2,48.66,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,5,false,60,599,35.5,8,0,5,3,4.1,3,5,2,47.06,78.44,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,6,false,60,601,15,10,0,5,4,4.84,4,5,1,34.13,56.89,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,7,false,60,599,6.5,11,0,5,4,4.93,4,5,1,35.06,58.44,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,8,false,60,600,66,4,0,5,5,5,5,5,0,45.74,76.23,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,9,false,60,600,24.2,9,0,5,4,4.59,4,5,1,40.85,68.08,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,10,true,47.38,473,0,12,1,5,4,4.85,4,5,1,19.73,41.65,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,11,false,60,599,49,6,0,5,5,5,5,5,0,44.68,74.47,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,12,false,60,601,24.2,9,0,5,4,4.5,4,5,1,48.98,81.64,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,13,false,60,601,23.5,9,0,5,4,4.93,4,5,1,32.93,54.89,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,14,false,60,601,33.4,8,0,5,4,4.59,4,5,1,30.53,50.89,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,15,false,60,601,49,6,0,5,5,5,5,5,0,46.26,77.11,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,16,false,60,599,23.5,9,0,5,5,5,5,5,0,45.35,75.58,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,17,false,60,601,15,10,0,5,5,5,5,5,0,43.86,73.11,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,18,true,56,559,0,12,1,5,4,5,4,5,1,31.2,55.71,170,0.3,0.65,0.15,220,0.85,0.75,0.35
