profile_name,system_name,run_number,player_died,survival_time,score,health_remaining,hits_taken,deaths,initial_difficulty,final_difficulty,average_difficulty,min_difficulty,max_difficulty,difficulty_changes,time_in_target_range,target_range_percentage,profile_speed,profile_reaction_time,profile_dodge_chance,profile_mistake_chance,profile_detection_radius,profile_dodge_duration,profile_strafe_weight,profile_retreat_weight
inconsistent,rl_based,25,true,46.12,461,0,9,1,5,10,7.65,5,10,15,15.12,32.79,142.67,0.35,0.71,0.17,157.65,0.75,0.65,0.43
intermediate,rl_based,26,true,22.52,225,0,10,1,5,7,6.18,5,7,8,9.16,40.67,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,27,true,42.13,421,0,11,1,5,9,5.71,3,9,14,10.75,25.51,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,28,true,19.2,192,0,9,1,5,8,8.13,5,10,7,10.05,52.34,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,29,true,43.77,437,0,10,1,5,8,6.09,3,9,15,18.83,43.03,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,30,false,60,600,56.7,6,0,5,4,2.25,1,5,19,51.79,86.32,136.28,0.23,0.57,0.16,228.86,0.67,0.8,0.37
beginner,rl_based,31,true,54.52,545,0,12,1,5,3,4.68,3,6,18,32.15,58.97,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,32,true,29.8,297,0,9,1,5,9,7.39,5,10,10,16.83,56.47,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,33,true,22.18,221,0,10,1,5,9,6.49,4,9,8,4.83,21.79,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,34,true,28.93,289,0,9,1,5,9,7.83,5,10,10,11.42,39.46,174.15,0.56,0.8,0.16,197.81,0.72,0.64,0.23
beginner,rl_based,35,true,43.02,430,0,13,1,5,7,4.62,3,7,14,15.58,36.22,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,36,true,21.8,218,0,8,1,5,9,8.15,5,10,8,6.25,28.66,169.09,0.43,0.71,0.32,226.24,0.93,0.81,0.4
intermediate,rl_based,37,true,44.92,449,0,10,1,5,10,6.22,3,10,15,22.63,50.39,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,38,true,35.05,350,0,10,1,5,9,6.49,4,9,12,18.67,53.26,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,39,true,19.4,194,0,11,1,5,8,5.95,5,8,7,8.98,46.3,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,40,true,19.05,190,0,8,1,5,8,8.15,5,10,7,4.01,21.04,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,41,true,27.02,270,0,10,1,5,8,6.41,4,9,9,13.12,48.55,135.23,0.28,0.55,0.09,187.76,0.74,0.75,0.37
skilled,rl_based,42,true,17.28,172,0,9,1,5,9,8.07,5,10,6,7.62,44.09,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,43,true,54.58,545,0,12,1,5,9,5.69,3,9,18,27.33,50.07,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,44,true,56.03,560,0,11,1,5,8,5.64,2,9,19,29.57,52.78,149.07,0.43,0.8,0.22,222.85,0.88,0.82,0.36
beginner,rl_based,45,true,36.7,366,0,13,1,5,5,4,2,6,12,18.64,50.78,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,46,true,29.35,293,0,9,1,5,9,7.22,4,10,10,15.96,54.37,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,47,true,44.98,449,0,11,1,5,8,5.44,3,9,15,27.83,61.88,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,48,true,18.17,181,0,8,1,5,9,8.14,5,10,6,3.33,18.35,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,49,true,33.05,330,0,12,1,5,6,5.16,4,7,11,12.82,38.78,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,50,false,60,600,73.4,3,0,5,3,3.1,1,6,20,50.61,84.36,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,51,true,30.28,302,0,10,1,5,9,6.25,4,9,10,14.32,47.3,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,52,true,42.68,426,0,10,1,5,9,6.62,3,10,14,14.83,34.75,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,53,true,20.43,204,0,9,1,5,8,7.83,5,9,7,7.35,35.97,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,54,false,60,600,76.6,3,0,5,5,3.34,1,6,20,14,23.33,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,55,true,25.12,251,0,10,1,5,10,7.3,5,10,9,9.78,38.96,168.85,0.41,0.58,0.12,236.6,0.75,0.77,0.4
skilled,rl_based,56,true,14.47,144,0,9,1,5,10,7.8,5,10,5,5.33,36.86,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,57,true,19.9,199,0,9,1,5,8,7.23,5,9,7,10.53,52.92,177.89,0.41,0.49,0.11,209.9,0.66,0.74,0.35
skilled,rl_based,58,true,56.65,566,0,10,1,5,10,6.02,4,10,19,22.83,40.3,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,59,true,18.88,188,0,9,1,5,8,7.19,5,8,7,8.01,42.4,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,60,true,29.08,290,0,9,1,5,9,7.55,4,10,10,9.5,32.66,175.38,0.52,0.74,0.2,167.01,0.92,0.65,0.38
skilled,rl_based,61,true,22.68,226,0,10,1,5,10,7.35,5,10,7,10.32,45.52,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,62,true,38.87,388,0,9,1,5,10,7.1,4,10,13,11.58,29.8,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,63,true,38.12,381,0,10,1,5,10,7.1,5,10,13,11.92,31.26,183.96,0.42,0.57,0.2,228.28,0.75,0.81,0.32
intermediate,rl_based,64,true,51.7,516,0,11,1,5,10,5.94,4,10,17,24.21,46.82,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,65,true,47.13,471,0,11,1,5,9,6.34,4,10,16,16.57,35.15,161.24,0.59,0.38,0.26,194.05,0.6,0.68,0.35
intermediate,rl_based,66,true,35.33,353,0,10,1,5,5,6.04,4,8,12,10.17,28.77,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,67,true,18.23,182,0,8,1,5,9,8.14,5,10,6,10.32,56.58,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,68,true,22.25,222,0,9,1,5,9,7.02,4,10,8,8.25,37.08,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,69,true,24.25,242,0,9,1,5,9,8.24,5,10,8,6.92,28.52,164.76,0.58,0.68,0.37,233.14,0.77,0.84,0.23
intermediate,rl_based,70,false,60,599,21.3,10,0,5,7,3.56,1,7,20,32.33,53.89,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,71,true,17.87,178,0,9,1,5,9,8.14,5,10,6,8,44.77,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,72,true,26.25,262,0,10,1,5,10,6.94,5,10,9,13.36,50.91,136.33,0.39,0.36,0.17,245.31,0.81,0.78,0.42
beginner,rl_based,73,true,27.48,274,0,10,1,5,8,6.42,5,8,9,7.67,27.89,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,74,true,53.38,533,0,12,1,5,5,5.31,4,7,18,15.08,28.25,152.82,0.27,0.38,0.07,158.3,0.91,0.76,0.22
intermediate,rl_based,75,true,24.87,248,0,9,1,5,9,7.25,4,10,8,7.92,31.84,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,76,true,50.02,500,0,10,1,5,9,6.11,4,10,16,28.25,56.48,148.26,0.44,0.62,0.15,174.24,0.88,0.63,0.31
inconsistent,rl_based,77,true,37.37,373,0,11,1,5,7,5.12,3,7,12,25.53,68.33,183.38,0.42,0.47,0.18,179.75,0.7,0.74,0.33
intermediate,rl_based,78,true,35.25,352,0,10,1,5,7,5.94,4,8,12,15.67,44.45,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,79,true,29.97,299,0,12,1,5,7,5.67,4,8,10,12.14,40.5,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,80,true,42.67,426,0,10,1,5,9,6.6,4,10,14,28.79,67.48,169.15,0.55,0.75,0.11,203.38,0.83,0.81,0.34
intermediate,rl_based,81,true,42.92,429,0,10,1,5,9,6.62,4,9,14,27,62.91,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,82,true,28.15,281,0,10,1,5,9,6.69,5,9,10,19.42,68.97,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,83,true,33.62,336,0,11,1,5,10,5.82,3,10,11,17.5,52.06,150.61,0.21,0.42,0.13,203.75,0.71,0.76,0.43
beginner,rl_based,84,true,16.5,165,0,12,1,5,7,4.58,3,7,6,8.92,54.04,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,85,true,33.62,336,0,10,1,5,8,6.96,5,9,11,10,29.75,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,86,false,60,600,61.7,5,0,5,7,2.94,1,7,20,38.8,64.67,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,87,true,15.48,154,0,9,1,5,8,7.58,5,9,5,7.48,48.33,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,88,true,19.08,190,0,8,1,5,9,8.11,5,10,6,6.36,33.32,165.37,0.64,0.4,0.1,230.18,0.85,0.63,0.23
beginner,rl_based,89,true,29.18,291,0,12,1,5,9,5.25,3,9,10,14.66,50.24,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,90,true,21.4,214,0,9,1,5,10,8.12,5,10,7,8.25,38.55,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,91,false,60,600,2.4,11,0,5,6,5.22,3,7,19,34.26,57.1,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,92,true,24.13,241,0,11,1,5,7,6.2,5,8,8,13.45,55.75,187.22,0.46,0.75,0.3,179.36,0.93,0.81,0.43
skilled,rl_based,93,true,40.85,408,0,10,1,5,8,6.01,4,9,13,18.92,46.31,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,94,true,19.7,197,0,9,1,5,10,7.89,5,10,7,10.04,50.94,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,95,true,51.32,513,0,10,1,5,8,5.44,3,8,17,11.43,22.27,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,96,true,23.65,236,0,10,1,5,9,6.86,4,9,8,9.38,39.68,138.77,0.62,0.54,0.08,185.63,0.61,0.63,0.27
skilled,rl_based,97,true,33.42,334,0,10,1,5,8,5.99,3,9,11,3.99,11.95,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,98,true,17.67,176,0,9,1,5,9,8.14,5,10,6,3.87,21.89,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,99,true,44.63,446,0,10,1,5,8,6.68,4,10,15,22.26,49.87,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,100,true,17.18,171,0,9,1,5,9,8.09,5,10,6,10.26,59.73,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,101,true,29.13,291,0,8,1,5,10,8.43,5,10,9,6.53,22.43,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,102,true,19.53,195,0,9,1,5,10,8.23,5,10,7,6.67,34.15,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,103,true,37.45,374,0,14,1,5,7,3.65,2,7,12,21.07,56.27,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,104,true,42.47,424,0,11,1,5,7,4.87,2,8,14,23.97,56.45,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,105,false,60,600,21.3,10,0,5,5,4.38,3,6,20,26.65,44.42,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,106,true,20.92,209,0,9,1,5,10,8.32,5,10,7,8.24,39.4,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,107,true,40.83,408,0,9,1,5,7,7.07,5,9,14,12.39,30.34,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,108,true,36.38,363,0,10,1,5,9,6.95,5,9,12,12.23,33.63,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,109,true,30.37,303,0,9,1,5,9,6.44,4,9,10,5.07,16.69,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,110,true,27.93,279,0,12,1,5,5,5.11,4,6,10,13.2,47.25,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,111,true,35.15,351,0,10,1,5,7,6.65,4,9,12,15.08,42.9,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,112,true,12.15,121,0,10,1,5,7,6.99,5,8,4,3.97,32.69,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,113,true,27.62,276,0,10,1,5,8,6.41,4,8,9,10.4,37.67,158.16,0.65,0.57,0.2,233.83,0.89,0.71,0.32
beginner,rl_based,114,true,26.7,266,0,11,1,5,8,6.16,4,8,9,10.36,38.82,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,115,true,19.63,196,0,9,1,5,10,8.24,5,10,7,5.73,29.21,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,116,true,23.3,232,0,11,1,5,9,6.05,4,9,8,8,34.34,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,117,true,39.95,399,0,11,1,5,8,6.4,5,8,13,18.81,47.08,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,118,false,60,601,92.2,1,0,5,7,3.03,1,7,20,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,119,true,17.82,178,0,9,1,5,9,7.38,5,9,6,6,33.69,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,120,true,48.12,481,0,11,1,5,7,5.26,4,7,16,28.26,58.74,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,121,false,60,601,31.1,10,0,5,3,2.56,1,5,20,50.12,83.54,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,122,true,19.1,191,0,9,1,5,9,8.17,5,10,6,5.2,27.25,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,123,false,60,601,51.8,6,0,5,5,3.97,2,6,20,38.92,64.87,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,124,false,60,601,38.6,7,0,5,3,4.23,1,7,20,41.32,68.87,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,125,false,60,600,46.8,6,0,5,4,3.57,1,6,19,48.18,80.3,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,126,true,28.28,282,0,10,1,5,10,6.83,4,10,9,6.4,22.63,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,127,true,55.63,556,0,14,1,5,1,3.8,1,6,18,25.73,46.24,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,128,true,33.17,331,0,10,1,5,10,7.06,4,10,11,13.47,40.6,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,129,true,33.95,339,0,9,1,5,10,7.88,5,10,11,19.34,56.96,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,130,true,33.15,331,0,9,1,5,10,6.32,3,10,11,9.07,27.35,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,131,true,35.2,351,0,11,1,5,3,5.44,3,7,12,10.27,29.18,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,132,true,58.45,584,0,14,1,5,6,3.91,2,6,19,14.27,24.42,164.02,0.39,0.68,0.23,216.73,0.74,0.69,0.25
skilled,rl_based,133,false,60,601,67.4,4,0,5,1,3.29,1,5,20,41.86,69.76,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,134,true,21.35,213,0,9,1,5,10,8.02,5,10,7,9.2,43.07,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,135,true,22.77,227,0,9,1,5,9,7.61,5,9,8,12.35,54.26,144.32,0.49,0.64,0.24,226.11,0.6,0.76,0.32
beginner,rl_based,136,false,60,599,24.8,10,0,5,3,3.42,1,5,20,40.15,66.91,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,137,false,60,599,75.9,3,0,5,2,2.24,1,6,19,43.75,72.91,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,138,false,60,601,68.8,4,0,5,2,2.69,1,5,19,33.19,55.32,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,139,false,60,599,1.2,12,0,5,3,3.83,1,7,20,43.47,72.45,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,140,true,23.23,232,0,10,1,5,9,7.08,5,9,8,10.53,45.34,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,141,false,60,600,71.2,3,0,5,2,3.62,1,7,19,52.6,87.67,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,142,true,32.03,320,0,12,1,5,6,4.91,3,7,11,18.81,58.72,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,143,false,60,600,65.6,4,0,5,5,4.49,3,6,20,10.26,17.1,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,144,true,18.13,181,0,8,1,5,9,8.17,5,10,6,6.13,33.82,140.59,0.24,0.68,0.19,173.74,0.89,0.76,0.36
inconsistent,rl_based,145,false,60,600,31.8,10,0,5,1,2.25,1,5,20,38,63.34,161.86,0.38,0.81,0.1,177.89,0.7,0.78,0.42
inconsistent,rl_based,146,false,60,599,46.3,6,0,5,4,3.38,1,7,19,46.67,77.78,145,0.41,0.35,0.29,208.03,0.81,0.67,0.37
beginner,rl_based,147,true,48.28,482,0,15,1,5,5,2.53,1,5,16,20.53,42.51,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,148,true,34.4,343,0,10,1,5,7,5.92,4,7,12,22.81,66.29,169.19,0.43,0.47,0.29,204.02,0.67,0.67,0.22
skilled,rl_based,149,false,60,600,11,9,0,5,5,5.64,3,8,20,36.02,60.03,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,150,false,60,601,64.9,4,0,5,2,3.6,1,6,19,38.27,63.78,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,151,false,60,599,60.3,5,0,5,2,3.37,1,5,19,27.61,46.01,144.65,0.36,0.82,0.32,223.27,0.64,0.6,0.39
beginner,rl_based,152,false,60,601,2,14,0,5,2,2.24,1,5,19,23.87,39.78,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,153,false,60,599,47.4,8,0,5,2,2.03,1,5,19,42.14,70.23,159.25,0.2,0.55,0.39,255.16,0.8,0.7,0.34
intermediate,rl_based,154,false,60,600,63.8,5,0,5,2,2.02,1,5,19,53.99,89.98,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,155,false,60,599,66,4,0,5,2,2.57,1,5,19,45.46,75.77,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,156,false,60,599,71.6,4,0,5,2,1.99,1,5,19,32.94,54.89,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,157,true,40.05,400,0,10,1,5,6,6.64,5,8,13,7.46,18.62,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,158,false,60,600,16.8,10,0,5,2,3.57,1,7,19,31.87,53.12,162.03,0.55,0.47,0.23,190.94,0.95,0.78,0.27
skilled,rl_based,159,false,60,599,50.7,6,0,5,2,2.66,1,6,19,50.41,84.01,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,160,false,60,600,100,0,0,5,1,2.05,1,5,20,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,161,false,60,601,3.6,10,0,5,2,4.92,1,8,19,16.81,28.01,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,162,true,47.8,477,0,14,1,5,3,3.03,1,6,16,24,50.21,160.97,0.63,0.37,0.1,203.76,0.74,0.81,0.34
beginner,rl_based,163,true,47.85,478,0,15,1,5,2,2.43,1,5,15,26.67,55.73,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,164,true,51.38,513,0,12,1,5,4,5.09,3,7,17,24.81,48.28,148.3,0.43,0.62,0.24,245.78,0.85,0.62,0.27
skilled,rl_based,165,false,60,600,12.7,10,0,5,1,3.81,1,6,20,41.97,69.95,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,166,false,60,600,55.6,5,0,5,6,3.56,1,7,19,48.68,81.13,148.46,0.29,0.8,0.3,165.22,0.61,0.69,0.41
intermediate,rl_based,167,false,60,599,83.7,2,0,5,2,2.65,1,5,19,0,0,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,168,false,60,601,46.3,6,0,5,1,3.9,1,7,20,45.62,76.04,150.29,0.61,0.69,0.4,173.89,0.75,0.84,0.21
beginner,rl_based,169,false,60,599,19,12,0,5,2,2.11,1,5,19,22.13,36.88,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,170,false,60,600,84.4,2,0,5,2,2.22,1,5,19,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,171,false,60,601,39.3,7,0,5,2,3.6,1,6,19,39.87,66.45,170.06,0.43,0.72,0.35,231.52,0.7,0.67,0.21
beginner,rl_based,172,false,60,600,36.7,10,0,5,2,1.89,1,5,19,29.48,49.14,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,173,false,60,599,86.5,2,0,5,2,1.88,1,5,19,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,174,false,60,599,79.4,3,0,5,1,1.67,1,5,18,50.41,84.01,139.24,0.44,0.6,0.08,248.01,0.82,0.79,0.33
intermediate,rl_based,175,false,60,599,77.3,3,0,5,8,3.46,1,8,19,13.74,22.9,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,176,false,60,601,83.7,2,0,5,2,3.06,1,5,19,0,0,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,177,true,55.85,558,0,15,1,5,3,2.48,1,5,18,28.28,50.64,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,178,true,21.73,217,0,9,1,5,5,7.26,5,9,8,7.04,32.38,195,0.2,0.85,0.06,260,0.95,0.85,0.4
