profile_name,system_name,run_number,player_died,survival_time,score,health_remaining,hits_taken,deaths,initial_difficulty,final_difficulty,average_difficulty,min_difficulty,max_difficulty,difficulty_changes,time_in_target_range,target_range_percentage,profile_speed,profile_reaction_time,profile_dodge_chance,profile_mistake_chance,profile_detection_radius,profile_dodge_duration,profile_strafe_weight,profile_retreat_weight
inconsistent,rl_based,35,false,60,599,32,8,0,5,5,5,5,5,0,35.21,58.68,173.87,0.57,0.63,0.33,166.76,0.88,0.83,0.3
beginner,rl_based,36,false,60,600,12.1,11,0,5,2,3.85,2,5,3,25.74,42.9,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,37,false,60,600,7.8,12,0,5,3,3.59,3,5,2,23.34,38.9,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,38,false,60,600,66.7,4,0,5,4,4.17,4,5,1,48.68,81.13,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,39,false,60,600,36.2,8,0,5,3,3.42,3,5,2,50.69,84.49,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,40,true,46.72,467,0,12,1,5,5,5,5,5,0,29.07,62.23,168.92,0.51,0.45,0.08,250.69,0.76,0.84,0.3
improving,rl_based,41,true,52.43,524,0,13,1,5,4,4.38,4,5,1,24.53,46.79,134.34,0.67,0.32,0.42,129.35,0.58,0.62,0.21
beginner,rl_based,42,false,60,600,5.7,12,0,5,2,3.34,2,5,3,22.54,37.57,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,43,false,60,600,9.3,11,0,5,4,4.59,4,5,1,25.74,42.9,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,44,false,60,600,23.5,9,0,5,4,4.93,4,5,1,46.69,77.82,140.27,0.35,0.64,0.19,196.19,0.72,0.68,0.45
intermediate,rl_based,45,false,60,600,33.4,8,0,5,4,4.51,4,5,1,36.82,61.37,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,46,false,60,600,34.8,8,0,5,4,4.25,4,5,1,48.95,81.58,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,47,false,60,600,4.3,12,0,5,4,4.17,4,5,1,38.99,64.99,134.99,0.66,0.32,0.42,130.75,0.58,0.62,0.22
inconsistent,rl_based,48,false,60,600,15.7,10,0,5,4,4.84,4,5,1,39.36,65.61,137.43,0.41,0.44,0.39,192.77,0.62,0.83,0.36
beginner,rl_based,49,true,34.62,346,0,13,1,5,3,4.02,3,5,2,13.6,39.29,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,50,true,30.15,301,0,13,1,5,3,4.17,3,5,2,13.06,43.31,130,0.7,0.28,0.45,120,0.55,0.6,0.2
improving,rl_based,51,true,59.47,594,0,14,1,5,2,3.02,2,5,3,30.57,51.4,135.43,0.66,0.33,0.42,131.69,0.58,0.62,0.22
inconsistent,rl_based,52,false,60,600,26.5,8,0,5,3,4.94,3,6,4,15.48,25.79,183.53,0.39,0.51,0.23,203.74,0.88,0.63,0.37
skilled,rl_based,53,false,60,600,27.6,8,0,5,5,5.17,5,6,2,18.53,30.89,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,54,false,60,599,40.5,7,0,5,4,4.42,4,5,1,47.21,78.68,135.75,0.66,0.33,0.42,132.39,0.59,0.62,0.22
skilled,rl_based,55,false,60,600,40.5,7,0,5,5,5,5,5,0,37.93,63.21,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,56,false,60,600,0.1,12,0,5,3,4.6,3,5,2,26.27,43.79,135.97,0.65,0.33,0.41,132.85,0.59,0.62,0.22
improving,rl_based,57,false,60,600,5.7,12,0,5,2,3.77,2,5,3,31.22,52.03,136.08,0.65,0.33,0.41,133.09,0.59,0.62,0.22
skilled,rl_based,58,false,60,600,23.5,9,0,5,5,5,5,5,0,31.77,52.95,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,59,true,55.78,557,0,12,1,5,5,5,5,5,0,33.1,59.33,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,60,false,60,600,15,10,0,5,5,5,5,5,0,43.39,72.32,136.4,0.65,0.34,0.41,133.79,0.59,0.62,0.22
inconsistent,rl_based,61,false,60,600,6.4,12,0,5,3,3.67,3,5,2,31.08,51.8,138.78,0.26,0.37,0.07,163.89,0.89,0.8,0.37
intermediate,rl_based,62,false,60,600,23.5,9,0,5,4,4.84,4,5,1,29.62,49.36,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,63,false,60,600,19.2,10,0,5,2,3.77,2,5,3,26.81,44.68,136.73,0.65,0.34,0.41,134.49,0.59,0.63,0.22
improving,rl_based,64,false,60,600,5,12,0,5,2,3.69,2,5,3,28.02,46.69,136.84,0.65,0.34,0.41,134.72,0.59,0.63,0.22
improving,rl_based,65,true,58.27,582,0,13,1,5,4,4.78,4,5,1,30.96,53.14,136.94,0.65,0.34,0.41,134.96,0.59,0.63,0.22
beginner,rl_based,66,true,37,369,0,12,1,5,5,5,5,5,0,16,43.24,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,67,false,60,600,6.5,11,0,5,5,5,5,5,0,25.65,42.75,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,68,true,54.45,544,0,12,1,5,2,4.51,2,5,3,17.22,31.63,167.46,0.27,0.83,0.36,148.93,0.7,0.67,0.27
beginner,rl_based,69,true,33.52,335,0,13,1,5,4,4.45,4,5,1,12.54,37.42,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,70,false,60,600,23.5,9,0,5,5,5,5,5,0,32.15,53.59,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,71,false,60,600,49,6,0,5,3,3.76,3,5,2,44.55,74.25,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,72,true,29.18,291,0,12,1,5,4,4.87,4,5,1,10.42,35.71,137.7,0.64,0.35,0.4,136.59,0.6,0.63,0.22
improving,rl_based,73,true,59.18,591,0,14,1,5,2,3.97,2,5,3,26.54,44.84,137.81,0.64,0.35,0.4,136.83,0.6,0.63,0.22
beginner,rl_based,74,true,43.58,435,0,12,1,5,5,5,5,5,0,27.6,63.32,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,75,false,60,600,15,10,0,5,5,5,5,5,0,44.02,73.37,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,76,true,38.57,385,0,13,1,5,4,4.39,4,5,1,12.68,32.87,138.14,0.64,0.35,0.4,137.53,0.6,0.63,0.23
beginner,rl_based,77,true,46.67,466,0,12,1,5,5,5,5,5,0,23.47,50.3,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,78,true,45.9,458,0,14,1,5,2,3.55,2,5,3,28.99,63.16,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,79,false,60,600,49,6,0,5,5,5,5,5,0,46.3,77.17,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,80,true,53.43,534,0,12,1,5,5,5,5,5,0,27.09,50.7,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,81,false,60,600,49,6,0,5,5,5,5,5,0,45.88,76.47,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,82,false,60,600,57.5,5,0,5,5,5,5,5,0,38.55,64.25,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,83,false,60,600,15,10,0,5,5,5,5,5,0,21.07,35.12,138.9,0.63,0.36,0.4,139.17,0.6,0.63,0.23
inconsistent,rl_based,84,true,49.4,493,0,12,1,5,4,4.82,4,5,1,26.56,53.76,157.53,0.41,0.57,0.07,184.19,0.82,0.81,0.25
improving,rl_based,85,false,60,600,15,10,0,5,5,5,5,5,0,42.72,71.21,139.12,0.63,0.36,0.4,139.63,0.61,0.64,0.23
intermediate,rl_based,86,false,60,600,32,8,0,5,5,5,5,5,0,43.26,72.1,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,87,false,60,600,23.5,9,0,5,4,4.93,4,5,1,32.03,53.39,135.22,0.24,0.81,0.15,158.96,0.73,0.75,0.27
skilled,rl_based,88,false,60,600,57.5,5,0,5,5,5,5,5,0,45.62,76.04,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,89,true,37.43,374,0,14,1,5,2,4.03,2,5,3,11.6,30.98,139.55,0.63,0.36,0.39,140.57,0.61,0.64,0.23
skilled,rl_based,90,false,60,600,43.3,7,0,5,4,4.25,4,5,1,47.38,78.97,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,91,false,60,600,23.5,9,0,5,5,5,5,5,0,24.67,41.11,189.66,0.55,0.83,0.13,219.87,0.84,0.76,0.28
inconsistent,rl_based,92,false,60,600,26.5,8,0,5,6,5.5,5,6,1,16.01,26.68,168.64,0.46,0.67,0.35,248.94,0.95,0.62,0.25
inconsistent,rl_based,93,false,60,600,10.7,11,0,5,2,3.18,2,5,3,15.23,25.39,147.76,0.48,0.43,0.08,252.96,0.87,0.82,0.23
inconsistent,rl_based,94,false,60,600,12.1,11,0,5,4,4.17,4,5,1,34.83,58.06,165.48,0.52,0.78,0.18,203.69,0.81,0.8,0.33
intermediate,rl_based,95,false,60,600,50.4,6,0,5,4,4.25,4,5,1,46.34,77.23,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,96,false,60,600,19.2,10,0,5,2,4.11,2,5,3,30.46,50.76,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,97,true,36.08,360,0,13,1,5,3,3.7,3,5,2,10.14,28.1,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,98,false,60,601,7.9,11,0,5,3,4.51,3,5,2,23.74,39.57,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,99,false,60,600,15,10,0,5,4,4.59,4,5,1,24.29,40.48,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,100,false,60,600,11.4,11,0,5,4,4.42,4,5,1,30.15,50.25,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,101,true,54.3,542,0,12,1,5,4,4.84,4,5,1,29.87,55.02,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,102,true,51.07,510,0,12,1,5,4,4.99,4,5,1,31.9,62.46,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,103,true,33.15,331,0,12,1,5,5,5,5,5,0,15.63,47.15,141.07,0.61,0.38,0.38,143.84,0.62,0.64,0.23
skilled,rl_based,104,false,60,600,58.9,5,0,5,4,4.17,4,5,1,49.94,83.23,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,105,true,42.27,422,0,13,1,5,4,4.24,4,5,1,20.97,49.61,141.29,0.61,0.38,0.38,144.31,0.62,0.64,0.23
intermediate,rl_based,106,false,60,600,40.5,7,0,5,5,5,5,5,0,44.18,73.63,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,107,true,26.97,269,0,12,1,5,5,5,5,5,0,17.49,64.85,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,108,true,30.78,307,0,12,1,5,4,4.99,4,5,1,15.25,49.54,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,109,true,45.97,459,0,12,1,5,5,5,5,5,0,30.85,67.11,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,110,false,60,600,1.5,12,0,5,3,4.43,3,5,2,23.36,38.94,183.71,0.42,0.66,0.27,147.97,0.86,0.73,0.33
skilled,rl_based,111,true,50.9,508,0,10,1,5,7,5.91,5,7,2,9.09,17.86,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,112,false,60,600,32,8,0,5,5,5,5,5,0,51.42,85.7,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,113,true,17.97,179,0,12,1,5,4,4.85,4,5,1,8.4,46.75,142.15,0.61,0.39,0.38,146.18,0.62,0.65,0.24
skilled,rl_based,114,false,60,600,49,6,0,5,5,5,5,5,0,33.88,56.47,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,115,false,60,600,16.4,10,0,5,4,4.84,4,5,1,40.05,66.74,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,116,false,60,600,43.3,7,0,5,4,4.25,4,5,1,45.73,76.22,194.31,0.21,0.73,0.36,218.7,0.79,0.63,0.41
intermediate,rl_based,117,false,60,600,37.6,8,0,5,3,4.01,3,5,2,40.98,68.3,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,118,true,57.7,576,0,13,1,5,2,4.37,2,5,3,20.69,35.86,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,119,false,60,600,74.5,3,0,5,4,4.42,4,5,1,31.5,52.5,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,120,true,28.1,280,0,13,1,5,4,4.18,4,5,1,14.82,52.75,142.91,0.6,0.39,0.37,147.81,0.63,0.65,0.24
intermediate,rl_based,121,false,60,600,6.5,11,0,5,4,4.93,4,5,1,40.27,67.12,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,122,false,60,600,15,10,0,5,5,5,5,5,0,47.1,78.49,143.13,0.6,0.4,0.37,148.28,0.63,0.65,0.24
skilled,rl_based,123,false,60,600,32,8,0,5,5,5,5,5,0,43.31,72.18,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,124,false,60,600,15,10,0,5,5,5,5,5,0,42.43,70.72,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,125,true,57.62,576,0,12,1,5,4,4.97,4,5,1,12.67,21.98,143.46,0.6,0.4,0.37,148.98,0.63,0.65,0.24
inconsistent,rl_based,126,true,43.53,435,0,13,1,5,3,4.74,3,5,2,17.87,41.04,173.06,0.25,0.67,0.11,176.76,0.76,0.63,0.21
beginner,rl_based,127,true,29.2,291,0,13,1,5,3,4.21,3,5,2,12.12,41.52,130,0.7,0.28,0.45,120,0.55,0.6,0.2
improving,rl_based,128,false,60,600,23.5,9,0,5,5,5,5,5,0,27.61,46.01,143.78,0.59,0.4,0.37,149.68,0.63,0.65,0.24
inconsistent,rl_based,129,false,60,600,32.7,8,0,5,4,4.59,4,5,1,41.61,69.35,181.36,0.29,0.54,0.11,231.96,0.93,0.83,0.41
skilled,rl_based,130,false,60,600,51.1,6,0,5,4,4.25,4,5,1,45.64,76.07,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,131,true,30.25,302,0,12,1,5,4,4.84,4,5,1,11.87,39.23,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,132,true,48.02,480,0,13,1,5,4,4.63,4,5,1,28.68,59.73,193.35,0.45,0.42,0.26,160.1,0.88,0.76,0.33
beginner,rl_based,133,true,52.62,526,0,13,1,5,2,4.11,2,5,3,15.23,28.94,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,134,true,31.33,313,0,13,1,5,3,4.29,3,5,2,10.41,33.22,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,135,false,60,600,26.5,8,0,5,5,5.34,5,6,2,17.47,29.12,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,136,false,60,600,74.5,3,0,5,4,4.34,4,5,1,34.97,58.28,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,137,false,60,600,50.4,6,0,5,4,4.17,4,5,1,51.38,85.63,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,138,true,51.97,519,0,12,1,5,4,4.88,4,5,1,11.72,22.56,144.87,0.59,0.41,0.36,152.02,0.64,0.66,0.25
intermediate,rl_based,139,false,60,600,51.8,6,0,5,4,4.25,4,5,1,37.24,62.06,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,140,true,55.82,558,0,13,1,5,4,4.27,4,5,1,27.92,50.01,145.08,0.58,0.41,0.36,152.49,0.64,0.66,0.25
skilled,rl_based,141,false,60,600,15,10,0,5,5,5,5,5,0,38.3,63.83,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,142,false,60,600,23.5,9,0,5,5,5,5,5,0,42.67,71.12,145.61,0.3,0.84,0.28,199.85,0.83,0.72,0.29
skilled,rl_based,143,true,53.38,533,0,12,1,5,5,5,5,5,0,21.36,40.01,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,144,true,45.7,456,0,12,1,5,4,5,4,5,1,16.7,36.55,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,145,false,60,599,58.9,5,0,5,4,4.17,4,5,1,50.03,83.39,152.32,0.32,0.63,0.28,198.67,0.84,0.61,0.39
skilled,rl_based,146,false,60,599,19.1,9,0,5,5,5.17,5,6,2,18.06,30.1,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,147,true,39.72,397,0,12,1,5,5,5,5,5,0,20.37,51.3,145.84,0.58,0.42,0.35,154.12,0.65,0.66,0.25
intermediate,rl_based,148,false,60,600,66,4,0,5,4,4.34,4,5,1,43.23,72.05,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,149,true,58.83,588,0,12,1,5,5,5,5,5,0,38.77,65.9,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,150,false,60,600,15,10,0,5,5,5,5,5,0,35.45,59.09,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,151,true,33.13,331,0,12,1,5,5,5,5,5,0,10.34,31.2,146.28,0.57,0.42,0.35,155.06,0.65,0.66,0.25
beginner,rl_based,152,true,54.28,542,0,13,1,5,4,4.19,4,5,1,30.31,55.84,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,153,false,60,600,40.5,7,0,5,4,4.68,4,5,1,37.55,62.58,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,154,false,60,600,4.3,12,0,5,4,4.34,4,5,1,23.42,39.03,166.66,0.34,0.56,0.16,216.34,0.86,0.85,0.21
beginner,rl_based,155,true,43.43,434,0,13,1,5,4,4.23,4,5,1,26.49,60.98,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,156,false,60,600,15,10,0,5,5,5,5,5,0,22.11,36.85,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,157,false,60,600,40.5,7,0,5,5,5,5,5,0,43.85,73.09,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,158,false,60,600,24.3,8,0,5,6,5.58,5,6,1,11.96,19.94,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,159,false,60,599,41.2,7,0,5,4,4.42,4,5,1,43.58,72.63,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,160,false,60,600,32,8,0,5,5,5,5,5,0,41.68,69.46,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,161,true,42.45,424,0,12,1,5,4,4.95,4,5,1,18.75,44.18,147.36,0.57,0.43,0.35,157.4,0.66,0.67,0.25
beginner,rl_based,162,true,37.35,373,0,12,1,5,5,5,5,5,0,19.15,51.28,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,163,false,60,600,6.5,11,0,5,4,4.76,4,5,1,22.04,36.73,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,164,true,48.02,480,0,12,1,5,4,4.95,4,5,1,24.03,50.04,147.69,0.56,0.44,0.34,158.1,0.66,0.67,0.25
improving,rl_based,165,true,50.8,507,0,12,1,5,4,5,4,5,1,10.15,19.99,147.8,0.56,0.44,0.34,158.33,0.66,0.67,0.25
intermediate,rl_based,166,false,60,600,66,4,0,5,5,5,5,5,0,16.22,27.03,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,167,true,40.22,402,0,13,1,5,3,4,3,5,2,12.69,31.55,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,168,false,60,599,15,10,0,5,5,5,5,5,0,20.45,34.08,164.54,0.44,0.79,0.2,197.79,0.94,0.7,0.27
beginner,rl_based,169,false,60,600,3.6,12,0,5,4,4.25,4,5,1,24.24,40.4,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,170,false,60,599,23.5,9,0,5,5,5,5,5,0,31.87,53.12,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,171,true,46.75,467,0,13,1,5,3,3.97,3,5,2,15.55,33.25,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,172,false,60,600,16.4,10,0,5,4,4.51,4,5,1,32.17,53.61,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,173,true,52.82,528,0,12,1,5,5,5,5,5,0,21.52,40.75,148.66,0.56,0.44,0.34,160.2,0.66,0.67,0.26
improving,rl_based,174,false,60,599,19.2,10,0,5,3,4.35,3,5,2,23.83,39.72,148.77,0.56,0.44,0.34,160.43,0.67,0.67,0.26
beginner,rl_based,175,false,60,600,5.7,12,0,5,3,4.01,3,5,2,33.67,56.12,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,176,true,42.15,421,0,12,1,5,4,4.72,4,5,1,18.7,44.37,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,177,false,60,600,33.4,8,0,5,4,4.17,4,5,1,52.57,87.62,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,178,true,49.28,492,0,13,1,5,4,4.51,4,5,1,15.24,30.92,149.21,0.55,0.45,0.33,161.37,0.67,0.67,0.26
skilled,rl_based,179,false,60,600,40.5,7,0,5,5,5,5,5,0,37.31,62.18,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,180,false,60,600,7.9,11,0,5,4,4.76,4,5,1,33.08,55.13,149.42,0.55,0.45,0.33,161.84,0.67,0.67,0.26
